user_id,item_id,title,actual_rating,predicted_rating
A22CW0ZHY3NJH8,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",4.0,5.0
A2AAKK8ZTE6G3X,B000Z61POY,"Peter Thomas Roth Anti-Aging Buffing Beads, 8.5 Fluid Ounce",5.0,5.0
A2AAKK8ZTE6G3X,B00FEOT6GQ,True Silk By Croc Professional Dial Flat Iron 1&quot; I-7 Plate RED Color,5.0,5.0
A2FXMO7VFH0KT6,B006WYJM8Y,"NARS Blush, Gaiety",5.0,4.5
A2ZKF3UU1TF14L,B0010ZBORW,"Urban Spa Moisturizing Booties to Keep your Feet Smooth, Hydrated and Moisturized",4.0,4.0
A19FRW264WZTGP,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,4.5
A19FRW264WZTGP,B0010ZBORW,"Urban Spa Moisturizing Booties to Keep your Feet Smooth, Hydrated and Moisturized",4.0,4.0
A7T7LSY3TN2F1,B003KWO3UI,Gillette Fusion Proglide Razor with Cartridge,5.0,5.0
A2PSC7LUNIDEAH,B000H723LU,SK-II Facial Treatment Essence,4.0,4.5
A1UBUX7VM3QC9N,B000068PBK,Norelco 8865XL Spectra Shaving System,4.0,4.0
ABLOQZIL42W7I,B0019ZD5Z2," Crest Whitestrips Daily Whitening and Tartar Protection, 38-Count Pouches",3.0,4.5
ABLOQZIL42W7I,B000GGFZLC,"REACH Dentotape Waxed Tape, Unflavored 100 Yards",5.0,4.0
A2065HBMYDXJ1S,B00PMRE5A2,"Garnier Blur Flaws in 5 Seconds Flat, 0.5 fl. oz./ 15 ml.",3.0,4.0
A2065HBMYDXJ1S,B01E7UKR38,essie Gel Couture Nail Polish,3.0,4.0
A2DG9F8YOXNY7Y,B001AJ8YGC,Philips Norelco 7340 Men's Shaving System packaging may vary,3.0,4.0
A245FDGAV2C3KW,B001AJ6YS2,Philips Norelco 7310 Men's Shaving System,5.0,5.0
ALVES1OA7MBXP,B0001HYLR0,Philips Norelco HQ177 Cool Skin Replacement Heads for 7700 Series Shavers,2.0,4.0
A1IU7S4HCK1XK0,B001MP47WE," Supernail China Silk Wrap, 72 Inch ",4.0,4.0
A1HYAA326Q4XU4,B00021KD2C,DERMA E Anti-Wrinkle Renewal Cream with Vitamin A Retinyl Palmitate 4oz,1.0,4.0
A281NPSIMI1C2R,B0006O10P4,"ZUM Zum Bar Anise Lavender, 3 Ounce",5.0,4.5
A281NPSIMI1C2R,B00120VWTK,"Avalon Organics Vitamin C Renewal Creme, 2 oz",5.0,4.5
A3JV1I1PBMDPYC,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,4.5
A3SFRT223XXWF7,B004CALFE4,BVLGARI WHITE by Bvlgari for Men and Women: SHAMPOO 6.8 OZ,5.0,5.0
A3M4XZVZUWU5Z9,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,4.5
A25SMIF6N7I3OP,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A25O9TTWJRC0E9,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A16K7SCNHISTSP,B003RVFFY0,Radox Original Bath Therapy 6x500 ml,5.0,5.0
A2VUE8H43NPP8X,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A3IM6CU40YTZJ9,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,4.5
A24HQ2N7332W7W,B000LRKN7M,Women's Halston by Halston Bath Powder - 5.3 oz,5.0,5.0
A2HC94UMOSA5IE,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A2G90R2ZU6KU5D,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A24W4W9E62FZP2,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",2.0,1.0
A7ID5H7FWLJHC,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",1.0,1.0
AYKOSAJTP5AVS,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",1.0,1.0
A3HIEBXDI9EQA6,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A2YDF506DAA5W4,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",1.0,1.0
AKFUG2XFPPWWM,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,4.5
A1T7DRMZ9A9KEA,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
AEL1DK2OJ41ZZ,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",1.0,1.0
A3DVRK1XLFS33U,B0012Y0ZG2,Bath &amp; Body Works Ile De Tahiti Moana Coconut Vanille Moana Body Wash with Tamanoi 8.5 oz,5.0,5.0
A3CFAIEH9FHKFZ,B0012Y0ZG2,Bath &amp; Body Works Ile De Tahiti Moana Coconut Vanille Moana Body Wash with Tamanoi 8.5 oz,5.0,5.0
A2UM2UI2KVHG64,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",1.0,1.0
ADUKTDKBY4CNP,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",1.0,1.0
ADW00ZRLWD3KG,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,4.5
A1118RD3AJD5KH,B00VG1AV5Q,Naturelle Hypo-Allergenic Styling Gel,5.0,5.0
AX0ZEGHH0H525,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A1L0QECT7J93ZP,B0012Y0ZG2,Bath &amp; Body Works Ile De Tahiti Moana Coconut Vanille Moana Body Wash with Tamanoi 8.5 oz,5.0,5.0
A1L0QECT7J93ZP,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A1VN560NNZQIR0,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
AV19Z8ZCIQM4G,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",4.0,4.5
A39IK7T2K2V2KA,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
AYY463Q7V3LTU,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A3L40OCWS1W7R7,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A2M1OW141Y5WSN,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",1.0,1.0
A3H4A4LHJXM0Q0,B0012Y0ZG2,Bath &amp; Body Works Ile De Tahiti Moana Coconut Vanille Moana Body Wash with Tamanoi 8.5 oz,5.0,4.5
AFWCWDYNGAW0X,B0012Y0ZG2,Bath &amp; Body Works Ile De Tahiti Moana Coconut Vanille Moana Body Wash with Tamanoi 8.5 oz,5.0,5.0
AFQFU980ECU1K,B0012Y0ZG2,Bath &amp; Body Works Ile De Tahiti Moana Coconut Vanille Moana Body Wash with Tamanoi 8.5 oz,5.0,4.5
A3R2TQSS29OB0I,B0012Y0ZG2,Bath &amp; Body Works Ile De Tahiti Moana Coconut Vanille Moana Body Wash with Tamanoi 8.5 oz,5.0,5.0
A24PAOJ6TIBILI,B0012Y0ZG2,Bath &amp; Body Works Ile De Tahiti Moana Coconut Vanille Moana Body Wash with Tamanoi 8.5 oz,5.0,4.5
A1WGVH160JCIC,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A31URN5S2Q0UJV,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,4.5
A2813CU4C11BIE,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A3F7EVUZHKFM1C,B0012Y0ZG2,Bath &amp; Body Works Ile De Tahiti Moana Coconut Vanille Moana Body Wash with Tamanoi 8.5 oz,5.0,5.0
A1J7I5095JBHH,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",1.0,1.0
A2KJR83EUJJNAX,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,4.5
A1WWZ1NKXLFYNG,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",2.0,3.0
A1ZM06J2A5XGHY,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",1.0,1.0
AH9OY5WVM2W9J,B0012Y0ZG2,Bath &amp; Body Works Ile De Tahiti Moana Coconut Vanille Moana Body Wash with Tamanoi 8.5 oz,5.0,5.0
ANFRZZC8GXQLJ,B0012Y0ZG2,Bath &amp; Body Works Ile De Tahiti Moana Coconut Vanille Moana Body Wash with Tamanoi 8.5 oz,5.0,4.5
A2TUQ3HI5HIHKW,B0012Y0ZG2,Bath &amp; Body Works Ile De Tahiti Moana Coconut Vanille Moana Body Wash with Tamanoi 8.5 oz,5.0,4.5
A21VW7NTB5DROZ,B0012Y0ZG2,Bath &amp; Body Works Ile De Tahiti Moana Coconut Vanille Moana Body Wash with Tamanoi 8.5 oz,5.0,5.0
A1GJ6L0VQC5UF8,B0012Y0ZG2,Bath &amp; Body Works Ile De Tahiti Moana Coconut Vanille Moana Body Wash with Tamanoi 8.5 oz,5.0,4.5
A2V608ILSK1M5R,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",1.0,1.0
A3IOV1NJ4IM2HC,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",1.0,1.0
A3IJDWW3VVLF3G,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",1.0,1.0
A1DFI14L1LBOPJ,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",2.0,3.0
A1BAZK7LSPBPEJ,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",2.0,3.0
A23NSBJ5CGLWAA,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A1WGC9NCI09T3D,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",1.0,1.0
A2I3AR4WE0IMPO,B0012Y0ZG2,Bath &amp; Body Works Ile De Tahiti Moana Coconut Vanille Moana Body Wash with Tamanoi 8.5 oz,5.0,5.0
A28RTSY1TRCXLK,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",1.0,1.0
A28G6HAG3I755Y,B00JF2GVWK,Caress Body Wash - Sheer Twilight - 18 oz - 2 pk,5.0,5.0
A29C6ZBT7HP13Q,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A1CEDYAX0NG4BU,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",3.0,3.5
A1YVFD3TLX6E22,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",4.0,4.5
A22V1MD93T2FW9,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A27PPA3O7PX0OH,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",1.0,1.0
A28MZ2SOOHMOZW,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",1.0,1.0
A2IGYO5UYS44RW,B00JF2GVWK,Caress Body Wash - Sheer Twilight - 18 oz - 2 pk,5.0,5.0
A2MB2E1ZEJJGWJ,B00HZX13ZQ,"Physicians Formula Luxury Eye Cream for Normal to Dry Skin 0.5 oz, 14 g (2 pack)",5.0,5.0
ARZQ7AEFUXNPN,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A2ZZ75UB8VK31U,B00BSE3III,Jhirmack Silver Plus Shampoo Ageless 13.6 oz. (Pack of 6),5.0,5.0
A39AEA8OFO8JT,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A3C46GBHLVSOEW,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,4.5
A12HTKLZWLEAF5,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
AT9SW0VOLAKQD,B00BSE3III,Jhirmack Silver Plus Shampoo Ageless 13.6 oz. (Pack of 6),5.0,5.0
A1U4MBURSADCDU,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,4.5
A324UOF43Y43WY,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A37XI9VKWZWZKO,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A34Z0P70GD9Y6Y,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A168GZ99JZXBRC,B00JM866YK,D.R.Harris &amp; Co Coconut Oil Cream Shampoo 150ml,5.0,4.5
ASJX5CT07ZCE3,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A2ABCUIYJETG6Q,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A35GLRQ89X0WRD,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A35GLRQ89X0WRD,B00TGH7YPM,Garnier Fructis Pure Clean Fortifying Shampoo and Conditioner Set - 13 Fl. Oz,5.0,5.0
A1TEIICSK5IK0V,B00VARTPKS,(Pack of 3) L.A. Colors Mineral Pressed Powder #Mp303 &quot;Creamy Natural&quot;,5.0,5.0
A2GBIFL43U1LKJ,B00IUI1N78,Alter Ego Nequal Sebum Control Shampoo 250ml,5.0,4.5
A309W2EPFGXK7P,B00GMP3WJS,Groganics Dht Deep Freeze Shampoo 8oz (3 Pack),5.0,5.0
A3NFELIADJMJKJ,B00MTR49IG,"Peter Lamas Wheatgrass Purifying Shampoo and Conditioner Set, 12 Fluid Ounce Each",5.0,5.0
AJ61AXPLR0WYY,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A2N0CVZO3GPQ45,B00RZYW4RG,Sexy Straight Smooth and Seal Hair Spray 8.1 Ounce (Pack of 3),4.0,4.5
A3JJ3GK8Q39TDE,B00QXW95Q4,Theorie Argan Oil Ultimate Reform Shampoo &amp; Conditioner 27 Fl Oz Each,5.0,5.0
A3P7FOLR5SGXYN,B004P5R57M,Bumble and Bumble Texture Hair Un Dressing Creme 5 oz,5.0,5.0
A2U7BI3N4YP26B,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
APQ1FY4E25XEP,B00VARTPKS,(Pack of 3) L.A. Colors Mineral Pressed Powder #Mp303 &quot;Creamy Natural&quot;,5.0,4.5
AKQ9DH3HRPHW3,B00AF68E8O,Khadi Natural Ayurvedic Herbal 18 Herbs Hair Oil for Strong Smooth Hair (210 ml),5.0,5.0
A10ZJZNO4DAVB,B00KOCFNLA,"Axe Daily Clean Shampoo, Black Chill Cool Metal, 12 Ounce (Pack of 6)",5.0,4.5
A37C3532V0OGK4,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A3JMIBCH90HGWG,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A1C3SRDH9HVEI2,B00QXW95Q4,Theorie Argan Oil Ultimate Reform Shampoo &amp; Conditioner 27 Fl Oz Each,4.0,4.5
A2RWJPXMBFGCF0,B00JF2GVWK,Caress Body Wash - Sheer Twilight - 18 oz - 2 pk,5.0,5.0
A15IKO3Q6RSA1V,B00BHMAOAQ,"Deity America Bonus Professional 28.1 Ounce Size, PLANT SHAMPOO+CONDITIONER COMBO DEAL",5.0,5.0
A29GCQQLNLUJGG,B00JGPXW8C,"Nature's Gate Protecting Shampoo for Normal, Dull Hair - Mandarin Orange &amp; Patchouli - 12 oz - 2 pk",5.0,5.0
A31MET9QVHSWD9,B00JGPRG7A,Juice Organics PomSmooth Shampoo - 10 oz - 2 pk,5.0,5.0
A2CY3ZL67BZKEU,B00QXW95Q4,Theorie Argan Oil Ultimate Reform Shampoo &amp; Conditioner 27 Fl Oz Each,5.0,5.0
A3V6HGWB3AKM8O,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A1EQRBC7NB1YAN,B001P2NRPC," Revlon ColorStay Liquid Foundation For Normal/dry Skin, Caramel, 1 Fl Oz ",4.0,5.0
A2YNPGFDPBKZ3L,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",1.0,5.0
AIQ0ABOHK58F6,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",4.0,4.5
A20Y9PNINSXAE2,B00KOCFNLA,"Axe Daily Clean Shampoo, Black Chill Cool Metal, 12 Ounce (Pack of 6)",5.0,5.0
A36CT6022EC8KS,B004JU08EA,Epicurious (7) Bronzer Step 2 Chocolate-Truffle,5.0,4.5
A1JJBKKS6FCOQJ,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A3LR34UDLT38PG,B00VG1AV5Q,Naturelle Hypo-Allergenic Styling Gel,5.0,5.0
A1ZN7IP615TNQO,B00GP39XPO,Mane n Tail Herbal Gro Wrap N Set Mousse 6.76oz,5.0,4.5
A2N4OUX2ORC859,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,4.5
A1YA8XPX9WHQJN,B0012Y0ZG2,Bath &amp; Body Works Ile De Tahiti Moana Coconut Vanille Moana Body Wash with Tamanoi 8.5 oz,5.0,5.0
A14R11HV2H7AVW,B0184M7AXA,Sesame Seed Oil From Raw Seed Unrefined Cold Pressed 4 Oz,5.0,5.0
ACK0K1VME15R7,B007AVPFUC,RR Line Racioppi Combo Set for Weak Hair,5.0,4.5
AAB7D8L1RXAK8,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A3A8F2URN7MEPR,B00VARTPKS,(Pack of 3) L.A. Colors Mineral Pressed Powder #Mp303 &quot;Creamy Natural&quot;,5.0,5.0
A2IPGCHPX1WYHH,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,4.5
A9MRAYG97FQML,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
AQN8A38PJ8V41,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
ATEX4XVEQYN7B,B004KEJ65C,Folicure Shampoo Extra Body 12 oz. (3-Pack) with Free Nail File,5.0,5.0
AM6VM4AHB7CG4,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,4.5
AIWVB6601DJOO,B00QXW95Q4,Theorie Argan Oil Ultimate Reform Shampoo &amp; Conditioner 27 Fl Oz Each,4.0,4.5
A3IGHIOZ898AWG,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,5.0
A27VWQXCDU4U9D,B001OHV1H4,"Avalon Grapefruit and Geranium Smoothing Shampoo, 11 Ounce",5.0,4.5
